id,sector,size,tech_score,human_score,gov_score,shadow_it_ratio,has_critical_failure,final_risk_score,rating
sme_0215,FinTech,Micro (<10),76.64559362546595,41.6348305872353,76.22952731425676,0.804387321645524,False,42.99897903804651,Critical
sme_0216,Retail,Small (10-50),58.94721341956369,32.85089880897989,45.713889598337886,0.481816796105598,False,36.54904808606651,Critical
sme_0217,Retail,Small (10-50),71.19844164663519,54.73291652841032,78.6880853485496,0.2798489807923041,False,58.51911208773226,At Risk
sme_0218,Manufacturing,Micro (<10),69.43121807840045,44.82256820757776,64.4474738759826,0.3613355021372774,False,49.725714184052926,Critical
sme_0219,Services,Micro (<10),60.61064454886841,51.17480503542334,49.55766811643832,0.9736172593433235,False,33.52243078897197,Critical
sme_0220,FinTech,Micro (<10),93.85572298521002,67.69077253745726,59.688198653490254,2.161874652717035,False,25.838043916755332,Critical
sme_0221,Retail,Micro (<10),77.23802509426697,69.11205134468354,63.13942110036014,0.8665060830043216,False,45.951388140632154,Critical
sme_0222,FinTech,Small (10-50),85.45471904464807,61.0500360881271,39.43781636036274,1.3697241765058137,False,32.97651193465669,Critical
sme_0223,Retail,Micro (<10),70.35869989810803,55.28229644081296,79.72357895582644,0.9044030774789515,False,42.89637459185566,Critical
sme_0224,Manufacturing,Small (10-50),60.3994081004689,48.49489006481104,63.46243917827221,2.173187320755797,False,19.229254183182565,Critical
sme_0225,Services,Small (10-50),54.85409058069362,65.54806848951038,43.61748071264286,0.4801332938727344,False,43.881337032617445,Critical
sme_0226,FinTech,Small (10-50),76.99496102285767,69.53349714216843,45.31046316047968,0.5206950898047862,False,51.228073319892,At Risk
sme_0227,Manufacturing,Micro (<10),53.85074043542194,39.16909717535541,37.018693092423845,0.5598299707470143,True,0.0,Critical
sme_0228,Services,Micro (<10),75.90443959082697,77.87812333761853,79.51663239510609,0.5983335422501947,False,57.45999313413089,At Risk
sme_0229,Retail,Micro (<10),60.71383215380968,66.6119673480476,94.69020366388624,0.4234419385684443,False,57.67284249551961,At Risk
sme_0230,Manufacturing,Micro (<10),92.13442249044218,50.954780422354446,51.5578160206536,3.347727857321382,False,12.67218738108637,Critical
sme_0231,Retail,Micro (<10),74.20030842417337,36.55419421867645,68.45820819999847,2.431883208769207,False,17.66390698854682,Critical
sme_0232,Manufacturing,Micro (<10),76.39233400800252,65.0962815236615,67.46021121804617,0.7124435855104191,False,49.16625415767251,Critical
sme_0233,Manufacturing,Micro (<10),57.9554738622619,53.40057100183198,63.22209152716975,0.2115665297615276,False,51.88818072422276,At Risk
sme_0234,Services,Micro (<10),94.34962494580648,78.09567766190762,82.09416505622697,0.5075523327114657,False,66.41166037472786,At Risk
sme_0235,Services,Small (10-50),56.06097572928978,41.7877039044516,87.92687043644425,0.1899267252248347,False,53.683891875110305,At Risk
sme_0236,FinTech,Medium (50-250),69.08343515868452,30.31432461606763,90.52849269926364,0.7012720090999807,False,42.8709726480973,Critical
sme_0237,Manufacturing,Small (10-50),70.5208125470876,65.16955434215213,66.57898277771751,0.317138666077831,False,57.74065504483515,At Risk
sme_0238,Manufacturing,Micro (<10),73.35882602905527,54.85421851712007,54.09826732127482,0.4166550297575144,False,50.39480627389831,At Risk
sme_0239,Retail,Micro (<10),58.06727465377743,66.51359471843605,76.06787449589933,0.574923303673578,False,49.15356074181034,Critical
sme_0240,Manufacturing,Small (10-50),81.86778223158794,51.56554891151148,71.90937828250193,1.8060265679423335,True,0.0,Critical
sme_0241,Manufacturing,Small (10-50),79.9114171352614,52.99117203094836,73.3403071521786,0.5628619202662289,False,51.95870200428194,At Risk
sme_0242,Services,Small (10-50),60.76658762662439,51.48943149218589,78.05880223862516,0.6378230260078217,False,44.95587830748447,Critical
sme_0243,Retail,Micro (<10),83.69023202886619,81.6548786598461,86.96500494126641,0.176017019395618,False,76.73695052824772,Good
sme_0244,Manufacturing,Micro (<10),54.79684667608432,36.1006092101399,36.24996306806141,0.6872005121640062,False,30.9333208767094,Critical
sme_0245,Manufacturing,Small (10-50),66.64088022806135,67.69825088666637,73.70436811788935,0.6725742947716975,False,49.135402114582064,Critical
sme_0246,FinTech,Micro (<10),65.90968535670251,54.0407184861816,54.59748828243319,0.1871331405987331,False,53.66393986866123,At Risk
sme_0247,FinTech,Micro (<10),50.80872345743951,57.70311087917423,89.00152318054208,0.8265493154276392,False,41.521108696525346,Critical
sme_0248,Retail,Medium (50-250),53.55725455069442,56.85649173942127,42.426227472173686,0.2923395950387342,False,44.86742578935641,Critical
sme_0249,Manufacturing,Medium (50-250),76.54337538033877,64.62589647794002,61.71647616403727,1.1041853152677448,False,39.53374899573341,Critical
sme_0250,FinTech,Micro (<10),87.82518556187364,53.46643889181401,52.07645402294278,1.016072652880344,False,40.22952054861389,Critical
sme_0251,Retail,Micro (<10),97.24077003161798,71.74672795848748,70.18126576903337,0.2364897611931077,False,72.45806498300009,Good
sme_0252,Services,Micro (<10),66.02643906219387,47.00106797719026,81.82169173265062,0.1706802317395115,False,58.137089097644676,At Risk
sme_0253,FinTech,Micro (<10),67.6815638194057,60.24008583285353,83.87249644915116,0.4321285043736151,False,55.69269673113456,At Risk
sme_0254,FinTech,Micro (<10),71.08637340895484,70.24273945758999,65.03817239446006,0.2133820181867143,False,62.268243517404784,At Risk
sme_0255,FinTech,Small (10-50),67.99110614368979,59.08353426842523,85.60803131444456,0.6220569499390972,False,50.759277368762646,At Risk
sme_0256,Manufacturing,Medium (50-250),59.50618120800185,52.08915985002447,59.02860264111431,0.2607677517000909,False,49.84862818513518,Critical
sme_0257,FinTech,Small (10-50),100.0,55.65771481318576,49.99584982334407,0.8485022145444566,False,47.09305613799798,Critical
sme_0258,Manufacturing,Micro (<10),66.49964421299146,81.1085557509834,56.84657566670307,1.0451370016883632,False,41.03498847294248,Critical
sme_0259,Manufacturing,Micro (<10),60.01061074304951,39.81971201361922,80.57537908639647,0.0952386900857761,False,55.3838429679244,At Risk
sme_0260,Manufacturing,Small (10-50),98.78901112292095,58.98643480372161,88.55787275757608,0.906161573308619,False,52.31558231974536,At Risk
sme_0261,Manufacturing,Micro (<10),48.83132918259622,37.72120591759108,82.99210692956669,0.7195107620855744,False,37.32293810785195,Critical
sme_0262,Manufacturing,Small (10-50),63.58730364282342,48.2191613310476,78.36343876520412,1.872388401057466,False,24.273037489446978,Critical
sme_0263,Manufacturing,Small (10-50),67.46540811982268,54.73417648432152,65.89954725937851,0.4432091188942371,False,50.17156370923189,At Risk
sme_0264,Services,Micro (<10),57.931481196808896,60.09477992385741,63.67204625649342,1.457687652709689,False,29.007707228512775,Critical
sme_0265,Retail,Micro (<10),59.80370486413295,61.57296171283269,86.17588808412832,0.9814754121795618,False,41.02548873438625,Critical
sme_0266,Manufacturing,Small (10-50),73.61958558323029,41.47380396013998,50.57748292552823,0.7181313604450739,True,0.0,Critical
sme_0267,Services,Small (10-50),54.22402785034996,68.54611614708207,56.0768114611982,1.5119084464875108,False,28.03285002399773,Critical
sme_0268,FinTech,Small (10-50),48.546829849481846,36.34140918093519,77.94315530001637,1.1563278521916005,False,28.957320101547914,Critical
sme_0269,Retail,Small (10-50),60.70416152493374,75.02660732255744,61.81046452446467,0.3015314674135869,False,56.75773419535323,At Risk
sme_0270,Retail,Small (10-50),92.16144732408624,63.81771954575882,35.71832705477828,0.9554988508877484,False,42.252923240840985,Critical
sme_0271,Services,Micro (<10),74.61432109940823,19.33523180792081,78.98053495671978,0.6211997554703509,False,41.31095638539501,Critical
sme_0272,Services,Micro (<10),81.85939525827679,60.9717873400504,52.79604253116936,1.241288601245081,False,36.17114613538174,Critical
sme_0273,Services,Micro (<10),85.3076202095557,56.72726071840347,91.53497310201809,0.3078749780950649,False,65.89518898714958,At Risk
sme_0274,Retail,Small (10-50),73.11372585833557,55.410354910220725,64.96748957088309,0.581065302815504,False,48.52222644994043,Critical
sme_0275,FinTech,Micro (<10),67.89701245711281,44.26054325236164,85.1622720148885,0.875993295963393,False,41.26263226777517,Critical
sme_0276,Retail,Micro (<10),64.06689347181964,80.54907752153073,50.10664202112468,1.095190836168661,False,38.37023199635001,Critical
sme_0277,Retail,Micro (<10),67.16706464838038,17.856161324168667,86.62227721155146,2.475805602345908,False,15.883443157764756,Critical
sme_0278,Services,Small (10-50),79.49298680437964,43.38917605652492,59.45451210326057,1.5674431064441174,False,28.24573847234931,Critical
sme_0279,FinTech,Medium (50-250),72.97451147750273,47.730251215674826,52.95973990726913,0.3170317822638279,False,50.4666444756067,At Risk
sme_0280,Manufacturing,Micro (<10),75.79262108487657,47.99419600398609,75.98371532496729,0.417540894264641,False,53.654421612834746,At Risk
sme_0281,Services,Micro (<10),75.0692992343556,59.526901361345615,81.62617953872979,0.793273839212835,False,47.93375921188599,Critical
sme_0282,Manufacturing,Medium (50-250),87.63617336346897,62.32278069202568,74.44370422729477,0.6321541138578928,True,0.0,Critical
sme_0283,Manufacturing,Micro (<10),62.97552665769522,36.43148171581265,63.88703212923915,0.3938911269476573,False,44.27525030653776,Critical
sme_0284,Manufacturing,Micro (<10),74.59350150420133,63.36739762154488,91.51872987384104,0.1414834550424831,False,69.7804846262703,At Risk
sme_0285,Services,Small (10-50),64.02458337163557,59.803307276927725,76.29131674679483,0.795115494643456,False,44.08980596281405,Critical
sme_0286,Retail,Micro (<10),46.46344900159457,51.4777155428115,51.875692147562525,1.0847409653542837,False,28.81931007608955,Critical
sme_0287,Services,Small (10-50),91.70512554935152,74.44834301053041,78.71842946891148,0.4487521384476798,False,65.85364627436941,At Risk
sme_0288,Retail,Small (10-50),65.23064653560205,58.97178612490971,73.24577755618772,0.3353831886377528,False,55.00200986349323,At Risk
sme_0289,Manufacturing,Small (10-50),75.68980502683563,90.0,60.82976091840522,0.3471362102265471,False,64.71682529274914,At Risk
sme_0290,Retail,Micro (<10),92.82596409021728,44.69566011553936,57.93576756231949,1.0101477077858818,False,40.58746480827927,Critical
sme_0291,Retail,Small (10-50),70.4492692397271,61.60261890286784,58.081347977643226,0.5544246974329675,False,48.7029675960969,Critical
sme_0292,Retail,Micro (<10),93.875544206418,55.756637041969576,60.35345906520444,2.155029567216113,False,24.56394456181506,Critical
sme_0293,Retail,Small (10-50),68.44325397098753,52.859477886684594,50.28936202050901,0.7899471883491518,False,39.37794754510408,Critical
sme_0294,FinTech,Medium (50-250),88.16734859378995,69.03712213215557,63.07864389033515,0.3950931321648727,False,61.71945854570827,At Risk
sme_0295,FinTech,Small (10-50),64.90871677017569,75.08579341319962,77.23639796637495,0.1603932414071203,False,66.0384017189009,At Risk
sme_0296,Retail,Micro (<10),59.67122217064809,57.31661550343779,70.47158263776276,0.5025005204231421,False,47.87311623547557,Critical
sme_0297,Manufacturing,Small (10-50),84.21445605984378,60.005841228959774,87.87415537429743,0.3861374508530195,False,63.19744829988733,At Risk
sme_0298,Services,Small (10-50),59.32018650073004,50.38744369467979,63.48689664010908,1.000276466689454,False,34.71022893677562,Critical
sme_0299,Manufacturing,Small (10-50),73.0384373822539,51.40073775478771,49.67772617946193,0.5921895442804345,False,44.344170736515196,Critical
sme_0300,Services,Micro (<10),69.47748348698131,46.61969501118183,60.82957827350505,0.3373352887843359,False,50.10893431277773,At Risk
sme_0301,Retail,Small (10-50),65.97689416363527,72.38901279992231,81.58914393259255,0.4389556913543844,False,57.911255505315815,At Risk
sme_0302,Retail,Small (10-50),63.85016679144587,55.64525442374048,98.28346669529108,1.6440271080674969,False,30.586567563692004,Critical
sme_0303,FinTech,Small (10-50),56.01797835265898,57.47850548007585,94.324399850169,0.5104307380505074,False,51.215419002597145,At Risk
sme_0304,Services,Small (10-50),69.59771675778987,90.0,84.9170907496774,0.7389726260034927,False,55.6799265034858,At Risk
sme_0305,Services,Small (10-50),76.35707057375902,59.54952839847404,94.73452158772226,1.296602274067275,False,39.25598056223698,Critical
sme_0306,Services,Micro (<10),70.89898551736798,55.22625538775141,81.10869218372311,0.791793731804611,False,45.746261669697034,Critical
sme_0307,Retail,Micro (<10),81.2327212206148,61.0489973890499,80.21302050440595,0.3917638094970677,False,60.76497093843107,At Risk
sme_0308,Manufacturing,Micro (<10),56.69120584035167,46.215078809775726,88.39509207567639,1.0316316483812662,False,36.38828112029586,Critical
sme_0309,Retail,Small (10-50),87.43847314054717,52.87703297632533,61.700404473098544,0.830838799591906,False,45.48328645922556,Critical
sme_0310,Manufacturing,Micro (<10),75.89201291322583,53.19128838358013,80.72589957365484,1.7820112613681616,False,28.370448896014988,Critical
sme_0311,FinTech,Medium (50-250),58.66147300080371,46.12627152788551,80.09987484059431,0.2061342969964287,False,53.79360478077197,At Risk
sme_0312,Retail,Small (10-50),60.09330968175048,50.07684909336243,56.314239760966565,0.2762143696106123,False,48.46515872337157,Critical
sme_0313,FinTech,Micro (<10),52.497588794465,41.54401781737239,73.44794841456141,0.3426448398133343,False,45.414642136589265,Critical
sme_0314,Manufacturing,Micro (<10),58.13688110029639,59.02886530810604,78.13508512844548,0.621402896985648,False,46.50357073890483,Critical
sme_0315,Retail,Micro (<10),97.34761472635248,58.66529411875808,92.49537606637868,0.5249969271555619,False,63.52666101324126,At Risk
sme_0316,Manufacturing,Micro (<10),60.28048718168647,47.482784745491294,51.09063348263895,1.132416398648787,False,30.37272499677567,Critical
sme_0317,FinTech,Small (10-50),86.32386721525246,60.47997286746899,82.53939227135581,0.7483476732343611,False,52.50579059722089,At Risk
sme_0318,Retail,Micro (<10),73.7776059645304,36.41597904202668,78.8632160832111,0.5582959879285625,False,46.87768492920323,Critical
sme_0319,Manufacturing,Medium (50-250),91.30918447284392,47.4180365538439,69.73715893038234,1.824643220669056,False,28.333948521138723,Critical
sme_0320,Services,Small (10-50),55.79763310066625,29.6350557845811,62.72307938007405,0.7084988324336595,False,33.94269400730025,Critical
sme_0321,FinTech,Micro (<10),65.22124180866922,69.35956739522615,86.70787380955663,0.5919569048302364,False,53.58457808166371,At Risk
sme_0322,Manufacturing,Small (10-50),59.5538126297765,65.15205348914378,77.9294146127501,0.4467062794076601,False,52.87459487844632,At Risk
sme_0323,FinTech,Small (10-50),72.83330291608728,47.26806270576891,74.70287836590236,0.6143031008658344,False,47.33404807990458,Critical
sme_0324,Services,Small (10-50),82.02526907543816,41.36620604305565,90.76827412778712,0.3819634132740123,False,57.8141038466724,At Risk
sme_0325,FinTech,Small (10-50),67.99287564135291,62.23198380342002,76.37820303350706,0.9239154757578264,False,42.88925736526691,Critical
sme_0326,Retail,Micro (<10),69.6048428618275,57.16136187561389,70.70617415891353,0.9507737195734236,False,40.733230698417806,Critical
sme_0327,Manufacturing,Medium (50-250),63.41331035456473,42.27010494883882,49.31458252242842,0.3931975318959531,False,43.120367787496676,Critical
sme_0328,Retail,Small (10-50),80.63836671342641,77.92345513431349,71.38005255703924,0.3190756184750881,False,65.96388721195112,At Risk
sme_0329,Services,Small (10-50),67.3853297148082,41.71059668598952,38.41151892244245,1.50086799892653,False,24.153766328382186,Critical
sme_0330,FinTech,Micro (<10),58.72910281848965,37.67867118701052,72.98502342289373,0.9856127816082508,False,33.55447007844505,Critical
sme_0331,FinTech,Micro (<10),65.38861222756978,50.76993385315576,56.41053036241493,0.3048025818532306,False,49.824990800709045,Critical
sme_0332,Retail,Micro (<10),74.73453122640943,65.79417069348447,58.53054328877276,1.0343992449547703,False,40.27511143803251,Critical
sme_0333,Manufacturing,Medium (50-250),55.87647845263611,47.25715199597197,54.46676626921701,1.2870984966975023,False,27.588601419482355,Critical
sme_0334,FinTech,Micro (<10),90.5353524881016,74.66763879981947,81.83521653547508,0.7172445605231638,False,57.85186629394379,At Risk
sme_0335,FinTech,Micro (<10),57.80911415726255,30.472920159656457,69.00296031721017,1.0644936554600837,False,29.974919185335054,Critical
sme_0336,Manufacturing,Small (10-50),82.89712765707954,39.93677905663816,70.42724311687265,0.8932761982269118,False,41.421320797771834,Critical
sme_0337,Retail,Small (10-50),65.551257762243,51.48390891643579,82.32410631239392,0.7698027385771536,False,44.111771710786016,Critical
sme_0338,Retail,Small (10-50),66.75148277120965,53.74251401784709,91.84747173057072,2.8639011737409064,False,16.35411086947237,Critical
sme_0339,Services,Micro (<10),72.6403577481942,64.98895190042549,77.57732935962527,0.2474587577408545,False,62.910671433803955,At Risk
sme_0340,FinTech,Micro (<10),52.237314775203615,47.71166326316186,36.35279850707056,1.0614408060814589,False,27.457591776094638,Critical
sme_0341,Manufacturing,Medium (50-250),69.02952551202354,32.58765310640878,74.17673038016771,0.4533923790332483,False,45.8860307314635,Critical
sme_0342,Manufacturing,Medium (50-250),63.82046629334132,77.97153806509802,84.90523788464834,0.9894224402520316,False,45.1484300360291,Critical
sme_0343,Manufacturing,Medium (50-250),53.08171153543305,58.29871126885952,66.03052680527003,1.5244786155307242,False,27.13157735662196,Critical
sme_0344,Retail,Micro (<10),70.67975226889773,63.31517536454825,77.23386040605554,1.0921923684444133,False,40.39425492415745,Critical
sme_0345,Services,Micro (<10),81.99411853337824,74.93707690224903,85.6163854402568,0.6649550089731985,False,57.679756056081125,At Risk
sme_0346,Retail,Micro (<10),70.97366256518796,39.66618684812825,56.41373126920152,0.5360996349420755,False,43.120341240532376,Critical
sme_0347,Retail,Micro (<10),70.81203228575009,69.86799139936912,79.8400445340307,0.407551109025755,False,59.32892300296987,At Risk
sme_0348,FinTech,Micro (<10),44.26085447796797,50.542804103531736,59.63365118878369,0.6099080784637156,False,37.081026752907434,Critical
sme_0349,FinTech,Micro (<10),58.04945362906659,50.87413635837834,63.47508804002443,1.0230996867421738,False,34.111987194417225,Critical
sme_0350,Services,Small (10-50),59.48682125136573,46.2060745899861,65.76605381841279,0.621242618908932,False,41.346848690268295,Critical
sme_0351,Services,Small (10-50),62.14634289303241,46.97768031503019,60.53999337435992,0.8429995479287993,False,37.025341417747825,Critical
sme_0352,Retail,Small (10-50),75.63572768368985,54.53198521453088,48.46968811667319,0.8867954807540415,False,39.446872878232504,Critical
sme_0353,Retail,Micro (<10),31.973440404923217,28.24307206963127,68.88448900411447,1.025299830377001,False,23.893715298750664,Critical
sme_0354,FinTech,Small (10-50),74.02973616123134,72.36729735013061,75.38839263663544,1.2537366421901182,False,39.42190602649237,Critical
sme_0355,FinTech,Micro (<10),79.0183524770244,59.84033239541353,79.70626866887541,0.3884637881669352,False,59.68325596345702,At Risk
sme_0356,FinTech,Small (10-50),76.54212599795964,39.49331673727677,37.86353703088359,0.5908964556530976,False,40.116284430298144,Critical
sme_0357,Retail,Small (10-50),59.90428134996412,35.19353731762834,36.14637174230596,0.8059804514536282,False,30.285556206924536,Critical
sme_0358,Services,Small (10-50),67.49682008382612,63.47660723355135,75.20557882713294,0.6120546429451437,False,50.08539260538024,At Risk
sme_0359,FinTech,Small (10-50),45.26924616388288,25.422887175695536,75.9253168964444,0.5465627232005629,True,0.0,Critical
sme_0360,Manufacturing,Medium (50-250),57.41238268703255,46.07328025188093,85.31910501254829,1.732708160479156,False,25.405669105286144,Critical
sme_0361,Retail,Micro (<10),85.5679781591031,90.0,65.85166679010334,0.4101851644143326,False,66.94975224335968,At Risk
sme_0362,FinTech,Micro (<10),83.66245896688737,78.91822865880384,63.23252380308638,0.9281120922322658,False,48.34574605636405,Critical
sme_0363,Manufacturing,Micro (<10),64.55210431835243,48.82815564084967,80.91086429028263,1.2628693189166125,False,33.57879200102582,Critical
sme_0364,Services,Small (10-50),77.09490554467008,64.40908340874414,67.14728008772695,2.311368125922278,False,22.091827727451108,Critical
sme_0365,FinTech,Micro (<10),72.15124377122308,45.55277016030513,55.82438422067197,1.4020670655659682,False,29.14924152458639,Critical
sme_0366,Services,Micro (<10),80.69896719534162,65.02878941741072,92.96804074528328,0.1837734445910372,False,71.40920599996161,Good
sme_0367,Manufacturing,Small (10-50),52.06607831190213,51.68152595674196,87.56164263419069,0.3185811930272095,False,51.85169428075893,At Risk
sme_0368,Services,Small (10-50),82.38296052161746,52.847921258157406,47.1667633077809,0.1724477160612462,False,58.01718183092159,At Risk
sme_0369,FinTech,Small (10-50),51.997194117720205,47.55930811435744,66.84099665387706,0.213734493499797,False,48.66601431913536,Critical
sme_0370,Manufacturing,Small (10-50),94.78541603460786,77.04965265735156,64.06077715021081,0.5940216578092209,False,60.109186711070315,At Risk
sme_0371,Manufacturing,Small (10-50),88.22968007042198,76.57714196742984,45.18646237339063,0.2167789750336884,False,65.85167332479996,At Risk
sme_0372,Services,Micro (<10),76.52654527129253,61.11208621335171,77.40152304319754,0.1683395533384321,False,65.59049403163364,At Risk
sme_0373,FinTech,Micro (<10),73.49149973264214,54.60944152129331,81.60969512807972,0.688978666696893,False,48.83004295007796,Critical
sme_0374,Manufacturing,Medium (50-250),74.1271690529942,64.74984555846775,84.28403614973887,0.4836888216104036,False,57.61978011360076,At Risk
sme_0375,Manufacturing,Micro (<10),72.35926037574933,59.28744922335972,58.81876053315076,0.6895204623754573,False,45.6196204646392,Critical
sme_0376,FinTech,Small (10-50),69.79089838899415,47.16462004860633,70.46681815474727,0.5157496131478184,False,47.93833545752962,Critical
sme_0377,Manufacturing,Medium (50-250),68.50181893016692,68.39153501419457,93.18931351423184,1.5917844888568544,False,33.673748935647126,Critical
sme_0378,Services,Micro (<10),82.12836780034051,58.38688690628533,92.47763112151878,0.9973531952297378,False,46.40405247202125,Critical
sme_0379,Retail,Micro (<10),66.3676094418708,41.78916492031138,69.12378493119736,0.4473155166428649,False,46.739318320128426,Critical
sme_0380,Manufacturing,Micro (<10),60.17116575688158,41.00809693831178,62.10663966540252,0.8229212036726283,False,35.7503221074359,Critical
sme_0381,Services,Micro (<10),66.37443835009252,38.99556522597755,63.4955708758281,2.000552030052261,False,20.62208586702823,Critical
sme_0382,Manufacturing,Micro (<10),58.364185831610605,68.46929083485401,87.60348411287467,0.2935894986083506,False,59.761529191144646,At Risk
sme_0383,Manufacturing,Micro (<10),74.84326577647418,74.25552114941384,87.3872322111921,0.3692690671524261,False,64.66155519690956,At Risk
sme_0384,FinTech,Small (10-50),82.96665279671065,64.18932604988021,97.99646493845373,0.3040037988443398,False,68.84953352640116,At Risk
sme_0385,Manufacturing,Micro (<10),67.79905038721628,56.83784134471454,80.83178026208749,1.0112723116467397,False,40.542333986051375,Critical
sme_0386,Services,Small (10-50),52.87549062186407,39.321384100544215,54.19384851283818,0.4046090521390979,False,39.58529740337849,Critical
sme_0387,Services,Small (10-50),86.40174152011393,66.259130460052,79.41775815624129,0.6400288734911042,False,56.352586484947324,At Risk
sme_0388,Manufacturing,Medium (50-250),65.09713857503702,67.93970340116631,80.41272762296938,0.5791678978809156,False,52.34105919239593,At Risk
sme_0389,Services,Medium (50-250),41.18520878460623,34.94269226767712,34.12768706558143,0.3841166409725011,False,30.72929108809751,Critical
sme_0390,Retail,Small (10-50),59.368588691900335,52.67088805566809,74.00294126244634,0.3339304445869275,False,51.351701318078184,At Risk
sme_0391,FinTech,Small (10-50),90.3113424718247,57.96303200146671,89.13446664737924,0.5604143772061051,False,59.46424232511616,At Risk
sme_0392,Services,Micro (<10),58.79331110097349,48.83110459633734,90.46055066058878,0.4854251109453664,True,0.0,Critical
sme_0393,Retail,Small (10-50),59.99586683366103,50.300097679144514,86.82367687938604,1.7431785004577556,True,0.0,Critical
sme_0394,Retail,Micro (<10),84.67081886430847,54.28778676313669,88.75997529322962,0.4160498906388308,False,60.961965193312516,At Risk
sme_0395,Retail,Micro (<10),70.80582854573235,72.6693868019979,77.69308644690194,0.3604372390929998,False,61.11161920888988,At Risk
sme_0396,FinTech,Micro (<10),35.59324038712491,15.691757921887875,59.98910991802514,1.0749467442872378,True,0.0,Critical
sme_0397,FinTech,Small (10-50),67.28873134381323,63.72476308910498,56.0989247958979,0.1848335901341048,False,57.66104064569717,At Risk
sme_0398,Manufacturing,Medium (50-250),85.30847703984381,73.76017999908339,62.33405597288035,0.804902934676065,False,50.500606799621785,At Risk
sme_0399,Retail,Micro (<10),63.12800106322213,33.30338243235236,95.21924737645124,0.7175015377924763,False,42.41040926097583,Critical
sme_0400,Services,Small (10-50),76.70112165194826,46.92467919547621,83.23714994613869,1.4136385459348484,False,33.49558725259467,Critical
sme_0401,Manufacturing,Micro (<10),83.83883733968979,59.0768149290457,88.18092879181502,1.0048564995688594,True,0.0,Critical
sme_0402,Manufacturing,Medium (50-250),62.5602388670598,58.429315339249,83.59154780947863,0.141493901155688,False,61.83886123488897,At Risk
sme_0403,Manufacturing,Micro (<10),67.53376659670094,62.78225269345781,87.76744488228097,0.7602818895487519,False,48.498876637929044,Critical
sme_0404,Retail,Medium (50-250),78.5796934885671,87.65019083753941,76.27890662273758,0.3470687409033845,True,0.0,Critical
sme_0405,Services,Small (10-50),81.92054976026236,62.27736742230091,69.68875490928575,1.2691706168566708,False,38.16454743262647,Critical
sme_0406,Services,Micro (<10),68.229121094629,36.74562255501234,65.86725146711677,0.8038771695052386,False,37.8796342817057,Critical
sme_0407,Services,Micro (<10),65.28424474220638,44.3082895006863,68.23004814818901,0.8129138825812411,False,39.080626814838126,Critical
sme_0408,Retail,Micro (<10),69.28316780346407,48.47662200519239,90.53551425119667,0.9657737887358374,False,41.5326888576736,Critical
sme_0409,Services,Micro (<10),46.46211352140418,34.01046394052176,78.94141743379235,0.7974026488938725,True,0.0,Critical
sme_0410,Manufacturing,Micro (<10),70.27689818641426,67.93807888412914,77.14081912607949,0.3110631249520494,False,60.92235098467698,At Risk
sme_0411,Services,Small (10-50),64.13401031738309,62.33251307822345,72.20038759224245,1.0938417951211026,False,37.918373069411906,Critical
sme_0412,Retail,Small (10-50),59.19450963786039,41.4632469488468,93.05169696088451,0.2245269098229946,False,54.92710791499873,At Risk
sme_0413,Services,Small (10-50),71.53895459176279,73.98302707326675,49.61879234491721,0.5485346504754243,False,50.86351961957219,At Risk
sme_0414,Manufacturing,Medium (50-250),55.611460527675874,53.83826193100529,82.35516022112573,0.5855374101953075,False,46.022876585274076,Critical
sme_0415,FinTech,Micro (<10),73.49952188330556,59.28888330141564,88.40775909936882,1.0739784039393363,False,42.23218790893104,Critical
sme_0416,Retail,Micro (<10),65.49928181933173,57.49125235040033,44.463674786400965,0.3765901695259074,False,47.57957296133617,Critical
sme_0417,Manufacturing,Micro (<10),84.56223667959571,71.20194401646644,56.91208308762449,0.6610554975712618,False,52.434770280421375,At Risk
sme_0418,Retail,Micro (<10),94.1872706402614,90.0,82.04319371821009,0.9072923139437374,False,56.97800143704359,At Risk
sme_0419,FinTech,Medium (50-250),72.9751966498386,60.91063650755591,69.68149643704588,0.3147253226105159,False,58.03828999286781,At Risk
sme_0420,Retail,Medium (50-250),70.83338191458158,52.335910856638094,90.04388992832129,1.269412754685503,False,36.66210533970167,Critical
sme_0421,Retail,Medium (50-250),94.7712958639743,74.41002725715187,66.32013915298123,0.4696516659133291,False,63.677390747540656,At Risk
sme_0422,Manufacturing,Micro (<10),64.93407897785268,49.59562307188633,54.77957905996577,1.1854280921714409,False,31.525939909978153,Critical
sme_0423,Services,Small (10-50),50.24593020265641,44.71333821471799,68.35430758337833,0.8840379852948274,False,33.960071543948885,Critical
sme_0424,Services,Medium (50-250),88.47950565214327,83.66088939093628,97.05803234089022,0.1940890087739266,False,80.7122805536551,Good
sme_0425,Manufacturing,Micro (<10),72.34928644534648,75.87772759726226,82.21799193675115,0.99877846169998,False,46.15569812868708,Critical
sme_0426,Services,Micro (<10),72.08418456786548,38.60100498994944,86.79640064228128,0.4590715951238217,False,50.908041558093416,At Risk
sme_0427,Retail,Micro (<10),75.93115076904566,78.66953744003543,88.27555721606475,0.6475555211549223,False,57.85529182284065,At Risk
sme_0428,Services,Small (10-50),98.23650662898083,79.46691811404436,80.20480875156579,0.9228076098569296,False,54.94500780480852,At Risk
sme_0429,Manufacturing,Small (10-50),79.50689928628898,56.613924870093655,53.58498859942712,0.9721931406137684,False,39.98499361123177,Critical
