id,sector,size,tech_score,human_score,gov_score,shadow_it_ratio,has_critical_failure
sme_0264,Services,Micro (<10),57.931481196808896,60.09477992385741,63.67204625649342,1.457687652709689,False
sme_0265,Retail,Micro (<10),59.80370486413295,61.572961712832694,86.17588808412832,0.9814754121795618,False
sme_0266,Manufacturing,Small (10-50),73.61958558323029,41.47380396013998,50.57748292552823,0.7181313604450739,True
sme_0267,Services,Small (10-50),54.224027850349955,68.54611614708207,56.0768114611982,1.5119084464875108,False
sme_0268,FinTech,Small (10-50),48.546829849481846,36.34140918093519,77.94315530001637,1.1563278521916005,False
sme_0269,Retail,Small (10-50),60.70416152493374,75.02660732255744,61.81046452446467,0.3015314674135869,False
sme_0270,Retail,Small (10-50),92.16144732408625,63.81771954575882,35.71832705477828,0.9554988508877483,False
sme_0271,Services,Micro (<10),74.61432109940823,19.335231807920806,78.98053495671978,0.6211997554703509,False
sme_0272,Services,Micro (<10),81.85939525827679,60.9717873400504,52.79604253116936,1.241288601245081,False
sme_0273,Services,Micro (<10),85.3076202095557,56.72726071840347,91.53497310201809,0.3078749780950649,False
sme_0274,Retail,Small (10-50),73.11372585833557,55.410354910220725,64.96748957088309,0.581065302815504,False
sme_0275,FinTech,Micro (<10),67.89701245711281,44.26054325236164,85.1622720148885,0.875993295963393,False
sme_0276,Retail,Micro (<10),64.06689347181964,80.54907752153073,50.10664202112468,1.095190836168661,False
sme_0277,Retail,Micro (<10),67.16706464838038,17.856161324168667,86.62227721155146,2.4758056023459076,False
sme_0278,Services,Small (10-50),79.49298680437964,43.38917605652492,59.45451210326057,1.5674431064441174,False
sme_0279,FinTech,Medium (50-250),72.97451147750273,47.730251215674826,52.95973990726913,0.31703178226382794,False
sme_0280,Manufacturing,Micro (<10),75.79262108487657,47.99419600398609,75.98371532496729,0.417540894264641,False
sme_0281,Services,Micro (<10),75.0692992343556,59.526901361345615,81.62617953872979,0.793273839212835,False
sme_0282,Manufacturing,Medium (50-250),87.63617336346897,62.322780692025674,74.44370422729477,0.6321541138578928,True
sme_0283,Manufacturing,Micro (<10),62.97552665769522,36.43148171581265,63.88703212923915,0.3938911269476573,False
sme_0284,Manufacturing,Micro (<10),74.59350150420133,63.36739762154488,91.51872987384104,0.1414834550424831,False
sme_0285,Services,Small (10-50),64.02458337163557,59.803307276927725,76.29131674679483,0.795115494643456,False
sme_0286,Retail,Micro (<10),46.46344900159457,51.4777155428115,51.875692147562525,1.0847409653542837,False
sme_0287,Services,Small (10-50),91.70512554935152,74.44834301053041,78.71842946891148,0.44875213844767986,False
sme_0288,Retail,Small (10-50),65.23064653560205,58.97178612490971,73.24577755618772,0.3353831886377528,False
sme_0289,Manufacturing,Small (10-50),75.68980502683563,90.0,60.82976091840522,0.34713621022654717,False
sme_0290,Retail,Micro (<10),92.82596409021727,44.695660115539354,57.935767562319484,1.0101477077858818,False
sme_0291,Retail,Small (10-50),70.4492692397271,61.60261890286784,58.081347977643226,0.5544246974329675,False
sme_0292,Retail,Micro (<10),93.875544206418,55.756637041969576,60.35345906520444,2.155029567216113,False
sme_0293,Retail,Small (10-50),68.44325397098753,52.859477886684594,50.28936202050901,0.7899471883491518,False
sme_0294,FinTech,Medium (50-250),88.16734859378995,69.03712213215557,63.07864389033515,0.3950931321648727,False
sme_0295,FinTech,Small (10-50),64.90871677017569,75.08579341319962,77.23639796637495,0.16039324140712036,False
sme_0296,Retail,Micro (<10),59.67122217064809,57.31661550343779,70.47158263776276,0.5025005204231421,False
sme_0297,Manufacturing,Small (10-50),84.21445605984378,60.005841228959774,87.87415537429743,0.38613745085301954,False
sme_0298,Services,Small (10-50),59.32018650073004,50.38744369467979,63.48689664010908,1.000276466689454,False
sme_0299,Manufacturing,Small (10-50),73.0384373822539,51.40073775478771,49.67772617946193,0.5921895442804345,False
sme_0300,Services,Micro (<10),69.47748348698131,46.61969501118183,60.82957827350505,0.33733528878433594,False
sme_0301,Retail,Small (10-50),65.97689416363527,72.38901279992231,81.58914393259255,0.43895569135438445,False
sme_0302,Retail,Small (10-50),63.85016679144587,55.64525442374048,98.28346669529108,1.6440271080674969,False
sme_0303,FinTech,Small (10-50),56.01797835265898,57.47850548007585,94.32439985016899,0.5104307380505074,False
sme_0304,Services,Small (10-50),69.59771675778987,90.0,84.9170907496774,0.7389726260034927,False
sme_0305,Services,Small (10-50),76.35707057375902,59.54952839847404,94.73452158772226,1.296602274067275,False
sme_0306,Services,Micro (<10),70.89898551736798,55.22625538775141,81.10869218372311,0.791793731804611,False
sme_0307,Retail,Micro (<10),81.2327212206148,61.0489973890499,80.21302050440595,0.39176380949706774,False
sme_0308,Manufacturing,Micro (<10),56.69120584035167,46.215078809775726,88.39509207567639,1.0316316483812662,False
sme_0309,Retail,Small (10-50),87.43847314054717,52.87703297632533,61.700404473098544,0.830838799591906,False
sme_0310,Manufacturing,Micro (<10),75.89201291322583,53.19128838358013,80.72589957365484,1.7820112613681616,False
sme_0311,FinTech,Medium (50-250),58.66147300080371,46.12627152788551,80.09987484059431,0.2061342969964287,False
sme_0312,Retail,Small (10-50),60.09330968175048,50.07684909336243,56.314239760966565,0.27621436961061235,False
sme_0313,FinTech,Micro (<10),52.497588794464995,41.54401781737239,73.44794841456141,0.3426448398133343,False
sme_0314,Manufacturing,Micro (<10),58.13688110029639,59.028865308106035,78.13508512844548,0.621402896985648,False
sme_0315,Retail,Micro (<10),97.34761472635248,58.665294118758084,92.49537606637867,0.5249969271555619,False
sme_0316,Manufacturing,Micro (<10),60.28048718168647,47.482784745491294,51.09063348263895,1.132416398648787,False
sme_0317,FinTech,Small (10-50),86.32386721525246,60.47997286746899,82.53939227135581,0.7483476732343611,False
sme_0318,Retail,Micro (<10),73.7776059645304,36.41597904202668,78.8632160832111,0.5582959879285625,False
sme_0319,Manufacturing,Medium (50-250),91.30918447284392,47.4180365538439,69.73715893038234,1.824643220669056,False
sme_0320,Services,Small (10-50),55.79763310066625,29.6350557845811,62.723079380074054,0.7084988324336595,False
sme_0321,FinTech,Micro (<10),65.22124180866922,69.35956739522615,86.70787380955663,0.5919569048302364,False
sme_0322,Manufacturing,Small (10-50),59.5538126297765,65.15205348914378,77.9294146127501,0.44670627940766017,False
sme_0323,FinTech,Small (10-50),72.83330291608728,47.26806270576891,74.70287836590236,0.6143031008658344,False
sme_0324,Services,Small (10-50),82.02526907543816,41.36620604305565,90.76827412778712,0.38196341327401234,False
sme_0325,FinTech,Small (10-50),67.99287564135291,62.23198380342002,76.37820303350706,0.9239154757578263,False
sme_0326,Retail,Micro (<10),69.6048428618275,57.16136187561389,70.70617415891353,0.9507737195734235,False
sme_0327,Manufacturing,Medium (50-250),63.41331035456473,42.27010494883882,49.31458252242842,0.39319753189595313,False
sme_0328,Retail,Small (10-50),80.63836671342641,77.92345513431349,71.38005255703924,0.3190756184750881,False
sme_0329,Services,Small (10-50),67.3853297148082,41.71059668598952,38.41151892244245,1.5008679989265301,False
sme_0330,FinTech,Micro (<10),58.72910281848965,37.67867118701052,72.98502342289373,0.9856127816082507,False
sme_0331,FinTech,Micro (<10),65.38861222756978,50.76993385315576,56.410530362414924,0.3048025818532306,False
sme_0332,Retail,Micro (<10),74.73453122640943,65.79417069348447,58.53054328877276,1.0343992449547703,False
sme_0333,Manufacturing,Medium (50-250),55.87647845263611,47.257151995971974,54.466766269217004,1.2870984966975023,False
sme_0334,FinTech,Micro (<10),90.5353524881016,74.66763879981947,81.83521653547508,0.7172445605231638,False
sme_0335,FinTech,Micro (<10),57.80911415726255,30.472920159656457,69.00296031721017,1.0644936554600835,False
sme_0336,Manufacturing,Small (10-50),82.89712765707954,39.93677905663816,70.42724311687265,0.8932761982269118,False
sme_0337,Retail,Small (10-50),65.551257762243,51.48390891643579,82.32410631239392,0.7698027385771536,False
sme_0338,Retail,Small (10-50),66.75148277120965,53.74251401784709,91.84747173057072,2.8639011737409064,False
sme_0339,Services,Micro (<10),72.6403577481942,64.98895190042549,77.57732935962527,0.24745875774085452,False
sme_0340,FinTech,Micro (<10),52.237314775203615,47.71166326316186,36.35279850707056,1.0614408060814589,False
sme_0341,Manufacturing,Medium (50-250),69.02952551202354,32.58765310640878,74.17673038016771,0.4533923790332483,False
sme_0342,Manufacturing,Medium (50-250),63.82046629334132,77.97153806509802,84.90523788464834,0.9894224402520316,False
sme_0343,Manufacturing,Medium (50-250),53.08171153543305,58.29871126885952,66.03052680527003,1.5244786155307242,False
sme_0344,Retail,Micro (<10),70.67975226889773,63.31517536454825,77.23386040605554,1.0921923684444133,False
sme_0345,Services,Micro (<10),81.99411853337824,74.93707690224903,85.6163854402568,0.6649550089731985,False
sme_0346,Retail,Micro (<10),70.97366256518796,39.66618684812825,56.41373126920152,0.5360996349420755,False
sme_0347,Retail,Micro (<10),70.81203228575009,69.86799139936912,79.8400445340307,0.40755110902575503,False
sme_0348,FinTech,Micro (<10),44.26085447796797,50.542804103531736,59.63365118878369,0.6099080784637156,False
sme_0349,FinTech,Micro (<10),58.04945362906659,50.874136358378344,63.47508804002443,1.0230996867421738,False
sme_0350,Services,Small (10-50),59.48682125136573,46.2060745899861,65.76605381841279,0.621242618908932,False
sme_0351,Services,Small (10-50),62.14634289303241,46.97768031503019,60.53999337435992,0.8429995479287993,False
sme_0352,Retail,Small (10-50),75.63572768368985,54.53198521453088,48.46968811667319,0.8867954807540415,False
sme_0353,Retail,Micro (<10),31.973440404923217,28.24307206963127,68.88448900411447,1.0252998303770007,False
sme_0354,FinTech,Small (10-50),74.02973616123134,72.36729735013061,75.38839263663544,1.2537366421901182,False
sme_0355,FinTech,Micro (<10),79.0183524770244,59.84033239541353,79.70626866887541,0.3884637881669352,False
sme_0356,FinTech,Small (10-50),76.54212599795964,39.49331673727677,37.863537030883585,0.5908964556530976,False
sme_0357,Retail,Small (10-50),59.90428134996412,35.19353731762834,36.14637174230596,0.8059804514536282,False
sme_0358,Services,Small (10-50),67.49682008382612,63.47660723355135,75.20557882713294,0.6120546429451437,False
sme_0359,FinTech,Small (10-50),45.26924616388288,25.422887175695536,75.9253168964444,0.5465627232005629,True
sme_0360,Manufacturing,Medium (50-250),57.41238268703255,46.07328025188093,85.31910501254829,1.732708160479156,False
sme_0361,Retail,Micro (<10),85.5679781591031,90.0,65.85166679010334,0.41018516441433267,False
sme_0362,FinTech,Micro (<10),83.66245896688737,78.91822865880384,63.23252380308638,0.9281120922322658,False
sme_0363,Manufacturing,Micro (<10),64.55210431835243,48.82815564084967,80.91086429028263,1.2628693189166125,False
sme_0364,Services,Small (10-50),77.09490554467008,64.40908340874414,67.14728008772695,2.311368125922278,False
sme_0365,FinTech,Micro (<10),72.15124377122308,45.55277016030513,55.82438422067197,1.4020670655659682,False
sme_0366,Services,Micro (<10),80.69896719534162,65.02878941741072,92.96804074528328,0.1837734445910372,False
sme_0367,Manufacturing,Small (10-50),52.06607831190213,51.68152595674196,87.56164263419069,0.3185811930272095,False
sme_0368,Services,Small (10-50),82.38296052161746,52.847921258157406,47.166763307780904,0.1724477160612462,False
sme_0369,FinTech,Small (10-50),51.997194117720205,47.559308114357435,66.84099665387706,0.21373449349979706,False
sme_0370,Manufacturing,Small (10-50),94.78541603460786,77.04965265735156,64.06077715021081,0.5940216578092209,False
sme_0371,Manufacturing,Small (10-50),88.22968007042198,76.57714196742984,45.186462373390626,0.21677897503368845,False
sme_0372,Services,Micro (<10),76.52654527129253,61.11208621335171,77.40152304319754,0.1683395533384321,False
sme_0373,FinTech,Micro (<10),73.49149973264214,54.60944152129331,81.60969512807972,0.688978666696893,False
sme_0374,Manufacturing,Medium (50-250),74.1271690529942,64.74984555846775,84.28403614973887,0.48368882161040366,False
sme_0375,Manufacturing,Micro (<10),72.35926037574933,59.287449223359715,58.81876053315076,0.6895204623754573,False
sme_0376,FinTech,Small (10-50),69.79089838899415,47.16462004860633,70.46681815474727,0.5157496131478184,False
sme_0377,Manufacturing,Medium (50-250),68.50181893016692,68.39153501419457,93.18931351423184,1.5917844888568544,False
sme_0378,Services,Micro (<10),82.12836780034051,58.38688690628533,92.47763112151878,0.9973531952297378,False
sme_0379,Retail,Micro (<10),66.3676094418708,41.78916492031138,69.12378493119736,0.44731551664286495,False
sme_0380,Manufacturing,Micro (<10),60.17116575688158,41.00809693831178,62.10663966540252,0.8229212036726283,False
sme_0381,Services,Micro (<10),66.37443835009252,38.99556522597755,63.4955708758281,2.0005520300522606,False
sme_0382,Manufacturing,Micro (<10),58.364185831610605,68.46929083485401,87.60348411287467,0.29358949860835065,False
sme_0383,Manufacturing,Micro (<10),74.84326577647418,74.25552114941384,87.3872322111921,0.36926906715242613,False
sme_0384,FinTech,Small (10-50),82.96665279671065,64.18932604988021,97.99646493845373,0.30400379884433987,False
sme_0385,Manufacturing,Micro (<10),67.79905038721628,56.83784134471454,80.83178026208749,1.0112723116467395,False
sme_0386,Services,Small (10-50),52.87549062186407,39.321384100544215,54.19384851283818,0.4046090521390979,False
sme_0387,Services,Small (10-50),86.40174152011393,66.259130460052,79.41775815624129,0.6400288734911042,False
sme_0388,Manufacturing,Medium (50-250),65.09713857503702,67.93970340116631,80.41272762296938,0.5791678978809156,False
sme_0389,Services,Medium (50-250),41.18520878460623,34.94269226767712,34.12768706558143,0.38411664097250114,False
sme_0390,Retail,Small (10-50),59.368588691900335,52.67088805566809,74.00294126244634,0.33393044458692756,False
sme_0391,FinTech,Small (10-50),90.3113424718247,57.96303200146671,89.13446664737924,0.5604143772061051,False
sme_0392,Services,Micro (<10),58.79331110097349,48.83110459633734,90.46055066058878,0.4854251109453664,True
sme_0393,Retail,Small (10-50),59.99586683366103,50.300097679144514,86.82367687938604,1.7431785004577556,True
sme_0394,Retail,Micro (<10),84.67081886430847,54.287786763136694,88.75997529322962,0.41604989063883085,False
sme_0395,Retail,Micro (<10),70.80582854573235,72.6693868019979,77.69308644690194,0.36043723909299985,False
sme_0396,FinTech,Micro (<10),35.59324038712491,15.691757921887877,59.98910991802514,1.0749467442872378,True
sme_0397,FinTech,Small (10-50),67.28873134381323,63.72476308910498,56.0989247958979,0.18483359013410483,False
sme_0398,Manufacturing,Medium (50-250),85.30847703984381,73.76017999908339,62.33405597288035,0.804902934676065,False
sme_0399,Retail,Micro (<10),63.12800106322213,33.30338243235236,95.21924737645125,0.7175015377924763,False
sme_0400,Services,Small (10-50),76.70112165194826,46.92467919547621,83.23714994613869,1.4136385459348484,False
sme_0401,Manufacturing,Micro (<10),83.83883733968979,59.0768149290457,88.18092879181502,1.0048564995688594,True
sme_0402,Manufacturing,Medium (50-250),62.560238867059795,58.429315339249,83.59154780947863,0.14149390115568802,False
sme_0403,Manufacturing,Micro (<10),67.53376659670094,62.782252693457814,87.76744488228097,0.7602818895487519,False
sme_0404,Retail,Medium (50-250),78.5796934885671,87.65019083753941,76.27890662273758,0.3470687409033845,True
sme_0405,Services,Small (10-50),81.92054976026236,62.27736742230091,69.68875490928575,1.2691706168566708,False
sme_0406,Services,Micro (<10),68.229121094629,36.74562255501234,65.86725146711677,0.8038771695052386,False
sme_0407,Services,Micro (<10),65.28424474220638,44.3082895006863,68.23004814818901,0.8129138825812411,False
sme_0408,Retail,Micro (<10),69.28316780346407,48.47662200519239,90.53551425119667,0.9657737887358374,False
sme_0409,Services,Micro (<10),46.462113521404184,34.01046394052176,78.94141743379235,0.7974026488938725,True
sme_0410,Manufacturing,Micro (<10),70.27689818641426,67.93807888412914,77.14081912607949,0.31106312495204946,False
sme_0411,Services,Small (10-50),64.13401031738309,62.33251307822345,72.20038759224245,1.0938417951211026,False
sme_0412,Retail,Small (10-50),59.19450963786039,41.4632469488468,93.05169696088453,0.22452690982299464,False
sme_0413,Services,Small (10-50),71.53895459176279,73.98302707326675,49.61879234491721,0.5485346504754243,False
sme_0414,Manufacturing,Medium (50-250),55.611460527675874,53.83826193100529,82.35516022112573,0.5855374101953075,False
sme_0415,FinTech,Micro (<10),73.49952188330556,59.28888330141564,88.40775909936882,1.0739784039393363,False
sme_0416,Retail,Micro (<10),65.49928181933173,57.49125235040033,44.463674786400965,0.37659016952590746,False
sme_0417,Manufacturing,Micro (<10),84.56223667959571,71.20194401646644,56.91208308762449,0.6610554975712618,False
sme_0418,Retail,Micro (<10),94.1872706402614,90.0,82.04319371821009,0.9072923139437374,False
sme_0419,FinTech,Medium (50-250),72.9751966498386,60.91063650755591,69.68149643704588,0.31472532261051595,False
sme_0420,Retail,Medium (50-250),70.83338191458158,52.335910856638094,90.04388992832129,1.269412754685503,False
sme_0421,Retail,Medium (50-250),94.7712958639743,74.41002725715187,66.32013915298123,0.46965166591332913,False
sme_0422,Manufacturing,Micro (<10),64.93407897785268,49.59562307188633,54.77957905996577,1.1854280921714409,False
sme_0423,Services,Small (10-50),50.24593020265641,44.713338214717986,68.35430758337833,0.8840379852948274,False
sme_0424,Services,Medium (50-250),88.47950565214327,83.66088939093628,97.05803234089022,0.19408900877392668,False
sme_0425,Manufacturing,Micro (<10),72.34928644534648,75.87772759726226,82.21799193675115,0.9987784616999801,False
sme_0426,Services,Micro (<10),72.08418456786548,38.60100498994944,86.79640064228128,0.45907159512382173,False
sme_0427,Retail,Micro (<10),75.93115076904566,78.66953744003543,88.27555721606475,0.6475555211549223,False
sme_0428,Services,Small (10-50),98.23650662898083,79.46691811404436,80.20480875156579,0.9228076098569296,False
sme_0429,Manufacturing,Small (10-50),79.50689928628898,56.613924870093655,53.58498859942712,0.9721931406137683,False
sme_0430,Services,Small (10-50),64.1738314544321,55.94741278494402,84.00864669439916,0.1949077609274065,False
sme_0431,Retail,Small (10-50),49.69602741527308,61.02562885568712,66.39908543735665,0.6683733824956951,False
sme_0432,FinTech,Micro (<10),46.17474894059937,38.446127443189376,31.90410517216315,0.3874824888845722,True
sme_0433,Manufacturing,Micro (<10),68.31672546160262,51.69086821801531,80.26758901716124,0.8820268952594241,False
sme_0434,Services,Small (10-50),73.90500009451587,76.22413997174439,81.72465485552156,0.2242515877769797,False
sme_0435,Services,Micro (<10),76.83194189164263,69.1025312323379,83.52641191631024,0.2509204542003851,False
sme_0436,Services,Micro (<10),73.13481601209568,48.173831754032605,67.8126898663341,1.8746558654683319,False
sme_0437,Services,Micro (<10),51.59344412751449,26.922495343511436,53.44105717584841,2.083008695094588,False
sme_0438,Retail,Small (10-50),82.42539433394583,51.94923570777861,79.71377754471044,1.5020023968113796,False
sme_0439,Retail,Micro (<10),64.79975987655446,44.610001153125026,83.12647143435305,1.072468504112574,False
sme_0440,Services,Small (10-50),91.70388770723841,33.07811316288273,86.93325030992261,0.3464570205759051,False
sme_0441,Services,Small (10-50),55.45735722007126,46.7791914925021,87.13913498787062,1.515575537986174,False
sme_0442,Retail,Small (10-50),57.112791962274414,40.23017285652527,69.63874488863226,0.17481236034458053,False
sme_0443,FinTech,Small (10-50),75.10899991035821,50.978941644341106,83.06780528310539,0.3396371142514903,False
sme_0444,Retail,Micro (<10),91.89246733063796,76.00852442945364,84.0764508333203,0.7583263858563545,False
sme_0445,Manufacturing,Medium (50-250),69.28361733522955,58.88463494867806,47.02336516380061,0.9013606693725934,False
sme_0446,Services,Micro (<10),91.52267673119593,74.14969088485564,77.44297173987113,0.4254558025701494,False
sme_0447,Retail,Micro (<10),63.62089531828269,52.889512063680016,81.15112076105902,0.6670303238663732,False
sme_0448,Manufacturing,Small (10-50),81.10168715655213,90.0,87.85131106810928,0.7417492247962504,False
sme_0449,Services,Micro (<10),79.19259697712063,49.24810134829847,84.81509785131074,1.2247857669595938,False
sme_0450,Services,Small (10-50),54.79453311012695,54.114428107430165,66.15509876639028,0.5241065460105491,False
sme_0451,Manufacturing,Micro (<10),70.68387217176388,24.823024288573322,63.76954554859987,0.23050148972078774,False
sme_0452,FinTech,Micro (<10),51.70106375448775,39.33739054061764,86.82142416270639,0.47594651155785694,False
sme_0453,FinTech,Small (10-50),95.74072722171456,90.0,59.19691446992813,0.38369107984326306,False
sme_0454,FinTech,Small (10-50),72.68186422976999,55.730458831430475,67.97098758953274,2.4740809911311725,False
sme_0455,FinTech,Micro (<10),94.89534009770989,75.21699222973865,81.25052205205742,0.6303822906058208,False
sme_0456,Services,Micro (<10),61.525433847056306,42.735845778779385,59.39236489955374,0.7498322357739077,False
sme_0457,Retail,Micro (<10),64.87817012426012,63.29789407381056,90.35658404675218,3.7653580579002752,False
sme_0458,Services,Small (10-50),83.17774042234379,74.5145728093117,48.778429448103765,0.4921765013187446,False
sme_0459,Manufacturing,Small (10-50),57.40866444497168,39.55159451464038,75.789597343941,1.452843834055281,False
sme_0460,Retail,Micro (<10),56.96981503168548,57.19582982446021,85.15129484469855,0.5650947754823071,False
sme_0461,Retail,Micro (<10),48.98320162730812,46.14047020215551,74.10163130633147,0.33986273203668943,False
sme_0462,Services,Micro (<10),57.65954700399229,45.16874341784778,78.3437423180624,2.0231984786926387,True
sme_0463,Retail,Medium (50-250),51.32399804411271,56.94174852335422,25.212991674898877,0.2542415583596409,False
sme_0464,Services,Micro (<10),77.3174993606119,46.34855757357988,67.40670570814001,0.13912588534196588,False
sme_0465,Manufacturing,Medium (50-250),70.7390024261391,55.20024853524106,60.077356651352744,0.3463185100417214,False
sme_0466,Manufacturing,Micro (<10),88.78734103782787,36.449071879565736,85.42738942064003,0.5330673847721384,False
sme_0467,Services,Micro (<10),53.77694859440238,53.42277860423375,78.22669369629418,3.221623245477747,False
sme_0468,Manufacturing,Micro (<10),59.186945529840465,36.741662020133546,94.05118674619855,0.5439618246290253,False
sme_0469,Manufacturing,Medium (50-250),52.25750279136759,19.064800217458625,85.94090561650704,0.44834264795654505,False
sme_0470,Services,Micro (<10),46.088046845793315,38.59367604257481,88.61124753395586,0.6113098688881732,False
sme_0471,Manufacturing,Small (10-50),98.20110886983548,72.16897497741536,62.71142355988931,1.9624207534358642,False
sme_0472,Retail,Micro (<10),80.92947694014616,55.170887129494005,91.86766588212507,0.3207945673519314,False
sme_0473,Retail,Small (10-50),58.84398769214255,76.75576554778723,81.83840666855984,0.3216860007219996,False
sme_0474,Manufacturing,Micro (<10),82.12013935672411,76.53185894888098,54.61473190800519,0.21098691011940532,True
sme_0475,FinTech,Micro (<10),60.0211936282612,53.75380241598733,61.43987405849581,1.3485569964520903,False
sme_0476,Retail,Small (10-50),66.43656756080541,46.11511445694207,59.14566094319314,0.27315301701564654,False
sme_0477,Services,Micro (<10),100.0,56.772838326320816,66.23298977578848,2.121981866266086,False
sme_0478,Retail,Micro (<10),64.97738662022157,50.95152522360088,81.72702972198704,0.7056573788151399,False
sme_0479,Manufacturing,Small (10-50),59.15336684839363,44.605143917420236,76.39863398321509,12.391186278931576,False
sme_0480,Services,Micro (<10),79.50672577751357,53.570343251586465,47.896894546320254,0.6994538385614144,False
sme_0481,Retail,Micro (<10),59.609193358935954,43.26145877578837,73.73651864281784,0.893870602769099,False
sme_0482,Retail,Micro (<10),70.9040150491057,41.496251398370084,90.69645789722878,1.6204414860392784,False
sme_0483,Retail,Medium (50-250),47.06110627250987,47.65245504586318,77.76134161013952,0.8960534619597892,False
sme_0484,FinTech,Medium (50-250),79.11738588203701,50.02802380373408,69.04186422729887,1.5924592125257107,False
sme_0485,Services,Micro (<10),58.75574173888364,59.27845791377381,52.87750057775368,0.20933536563826113,False
sme_0486,Retail,Micro (<10),98.21978855302709,56.16033282647783,42.73859639472355,1.2521751832842605,False
sme_0487,Services,Micro (<10),74.29024846091356,46.45659892653417,87.79760540282588,0.4232426396392237,False
sme_0488,Services,Small (10-50),59.61563712280911,51.79745214870316,98.2201023489869,0.3850949433603582,False
sme_0489,Retail,Medium (50-250),76.40479455689822,41.4042399619284,83.1624183485633,0.21716226064373534,False
sme_0490,Services,Small (10-50),66.20998590159182,55.9803202419989,75.13500838591492,0.5158726502772361,False
sme_0491,Retail,Small (10-50),59.2889444063171,33.65434452841837,73.43376674529851,1.7922042135303455,False
sme_0492,Retail,Small (10-50),56.510253087793544,48.797046875832336,64.21300812268966,0.173724675837674,False
sme_0493,Services,Micro (<10),75.5649815694795,50.57885047285565,66.58851519049473,0.7585084441933906,False
sme_0494,Services,Micro (<10),68.54404275664744,60.49261006082065,61.16642386254,0.72143670455946,False
sme_0495,Services,Micro (<10),56.1172606649034,61.52468904297336,60.33977723434521,0.5332721177412161,True
sme_0496,Services,Micro (<10),60.20015828373322,51.58979209907617,87.52668360650333,0.517016642654486,False
sme_0497,Services,Small (10-50),73.28124281076082,47.62699566561281,62.9549110006476,0.9507005961543139,True
sme_0498,Services,Micro (<10),60.79542636940933,74.37099374501852,67.46838291891804,0.6077991260396735,True
sme_0499,FinTech,Micro (<10),78.23122525660204,71.8724546016853,85.7160806573498,0.3698953474518453,False
sme_0500,Manufacturing,Small (10-50),70.0824067773027,64.83217524586308,79.58703267883955,0.8106398354242781,False
sme_0501,Services,Micro (<10),69.65590125490628,53.76216111182139,57.96547293480575,0.46014932468646047,False
sme_0502,Retail,Medium (50-250),75.53938343712264,73.36331020970789,82.58709989104581,0.4075470310111329,False
sme_0503,Services,Small (10-50),70.13661473298549,51.074832062835334,83.79567615654578,1.2220339410960934,False
sme_0504,Services,Small (10-50),82.21160454164256,48.02361084590707,85.12762698823335,0.9780746540090471,False
sme_0505,Manufacturing,Micro (<10),71.38437413111059,48.72522618893141,62.7736927774823,0.999144690170439,False
sme_0506,Services,Micro (<10),42.954264588367785,34.82171238583108,85.41255634641193,1.4693513324521603,False
sme_0507,Services,Medium (50-250),64.58573412351758,68.15478936942826,81.16231253241476,0.538715137071102,False
sme_0508,Retail,Micro (<10),76.72123450496123,53.94403284511529,86.83901896834392,0.4141182171523483,False
sme_0509,Retail,Medium (50-250),67.98434979312273,60.43008030002049,76.02166753497644,0.4294338812662246,False
sme_0510,Manufacturing,Micro (<10),83.91804431477982,47.92822042691111,22.74579706738866,0.9375708295076939,False
sme_0511,Services,Medium (50-250),92.67742441132322,69.15037181005123,82.48160036163735,0.5229044794330947,False
sme_0512,FinTech,Medium (50-250),87.59324419661812,68.71155593004806,69.39298053305906,1.5279856276091843,False
sme_0513,Manufacturing,Micro (<10),68.2756853031386,79.85352472675162,47.18879599412969,0.5502759233604118,False
sme_0514,Manufacturing,Small (10-50),73.46857673750222,71.64291156879975,70.66020878370456,0.3115825934217876,False
sme_0515,Manufacturing,Medium (50-250),60.28912959901042,73.88168092419224,68.56110469746535,0.23068862192425763,False
sme_0516,Retail,Small (10-50),80.15895103547238,56.07948824337647,77.27653716463158,0.3350464532570613,False
sme_0517,Manufacturing,Micro (<10),72.12451899716923,47.965553495299524,91.23819724337903,2.340461923187367,False
sme_0518,Services,Medium (50-250),61.70270499011678,31.864137330128802,90.51298497681188,0.7560784612156799,False
sme_0519,Retail,Medium (50-250),68.79978051231461,28.480274147449066,77.76158688879339,0.461530711928211,False
sme_0520,FinTech,Micro (<10),59.655732587733446,52.543360378702886,64.45834247627565,1.4710053285346727,False
sme_0521,Retail,Micro (<10),64.19282864682727,34.03868800955388,87.69378293430029,0.33635330355860826,False
sme_0522,Services,Micro (<10),64.80833447758219,58.29803934231724,68.51054734598527,0.3643042212974358,False
sme_0523,Manufacturing,Small (10-50),77.83716345341134,58.29883875232048,61.44153910334212,0.9473694757223541,False
sme_0524,Services,Small (10-50),61.20967303251395,29.599279549029372,43.87974608947709,1.3327984775294366,False
sme_0525,Retail,Micro (<10),73.57123232450236,47.14007109764216,83.10140816361486,1.269682667329453,False
sme_0526,Services,Micro (<10),66.73950220847267,42.5297600299902,55.90246040713609,0.31095441181374023,False
sme_0527,Retail,Micro (<10),73.93234778371908,72.04279877672094,57.18384860320097,1.5766280634981416,False
sme_0528,FinTech,Small (10-50),72.99449928707536,42.153633156534376,60.10478299312609,0.43683378921384086,False
sme_0529,Retail,Small (10-50),82.43867915202279,36.201423979412795,78.07024888548803,0.5111004622152733,False
